class,name,coverage,polarity,failed,border_std,background_leakage
Unripe,UnripeApple (230).jpg,0.10845822704081633,n/a,False,72.26055113483498,0.001470047776552738
Unripe,UnripeApple (231).jpg,0.556281887755102,n/a,False,81.02207048922251,0.41147176841501865
Unripe,UnripeApple (232).jpg,0.5569395727040817,n/a,False,81.2364237891804,0.4180712113079263
Unripe,UnripeApple (233).jpg,0.2090441645408163,n/a,False,70.13098733039244,0.1957288588044618
Unripe,UnripeApple (234).jpg,0.2442203443877551,n/a,False,70.22343645144805,0.17349436918557207
Unripe,UnripeApple (235).jpg,0.31630660076530615,n/a,False,73.38987171153654,0.13414403629260915
Unripe,UnripeApple (236).jpg,0.31564891581632654,n/a,False,73.48244747743922,0.13436039904028285
Unripe,UnripeApple (237).jpg,0.11421795280612244,n/a,False,32.18054022715575,0.05566218809980806
Unripe,UnripeApple (238).jpg,0.11405851403061225,n/a,False,32.210383982224734,0.055739996505329376
Unripe,UnripeApple (239).jpg,0.11780532525510204,n/a,False,53.87309180490295,0.15682625613263407
Unripe,UnripeApple (24).jpg,0.20685188137755103,n/a,False,64.51929240787278,0.04210424896425474
Unripe,UnripeApple (240).jpg,0.14606584821428573,n/a,False,53.93869967994084,0.20766816755355438
Unripe,UnripeApple (241).jpg,0.06798070790816327,n/a,True,43.426138198631556,0.021108179419525065
Unripe,UnripeApple (242).jpg,0.0684390943877551,n/a,True,43.477256774573625,0.010774606872451952
Unripe,UnripeApple (243).jpg,0.08826929209183673,n/a,True,29.99008121967856,0.008579814856626778
Unripe,UnripeApple (244).jpg,0.08890704719387756,n/a,True,30.02055542995214,0.021295673615781215
Unripe,UnripeApple (245).jpg,0.28260522959183676,n/a,False,63.08331442983829,0.15394922425952046
Unripe,UnripeApple (246).jpg,0.28280452806122447,n/a,False,63.198474427028145,0.0795630725863284
Unripe,UnripeApple (247).jpg,0.4676937181122449,n/a,False,82.16477279485521,0.508288234542123
Unripe,UnripeApple (248).jpg,0.5019132653061225,n/a,False,82.36184472270128,0.4756194409148666
Unripe,UnripeApple (249).jpg,0.22142059948979592,n/a,False,71.5931208668282,0.13114311431143114
Unripe,UnripeApple (25).jpg,0.3000438456632653,n/a,False,83.09718532646595,0.22803055463301228
Unripe,UnripeApple (250).jpg,0.23780293367346939,n/a,False,71.84380762745657,0.12898089171974522
Unripe,UnripeApple (251).jpg,0.0967594068877551,n/a,False,40.875254584513215,0.0010298661174047373
Unripe,UnripeApple (252).jpg,0.08824936224489796,n/a,True,40.96443242594301,0.001129177958446251
Unripe,UnripeApple (253).jpg,0.2296516262755102,n/a,False,84.2258101660194,0.49110474702768375
Unripe,UnripeApple (254).jpg,0.17946827168367346,n/a,False,84.36280575586004,0.49172681843420324
Unripe,UnripeApple (255).jpg,0.21667729591836735,n/a,False,52.066949077541985,0.32864238410596025
Unripe,UnripeApple (256).jpg,0.21705596301020408,n/a,False,52.133146798210625,0.33458819208520796
Unripe,UnripeApple (257).jpg,0.10158242984693877,n/a,False,46.55557780757724,0.13007651559741024
Unripe,UnripeApple (258).jpg,0.10190130739795919,n/a,False,46.604980380283415,0.12125953451985136
Unripe,UnripeApple (259).jpg,0.26151945153061223,n/a,False,53.93017191844745,0.4286694101508916
Unripe,UnripeApple (26).jpg,0.297054368622449,n/a,False,83.32580915888589,0.2309292183830929
Unripe,UnripeApple (260).jpg,0.38382892219387754,n/a,False,54.04949599062761,0.43911937276078716
Unripe,UnripeApple (261).jpg,0.22608418367346939,n/a,False,44.096952322485244,0.027767983074753172
Unripe,UnripeApple (262).jpg,0.22606425382653061,n/a,False,44.1513750787549,0.026536189720532486
Unripe,UnripeApple (263).jpg,0.1686065051020408,n/a,False,40.699341498260196,0.029787234042553193
Unripe,UnripeApple (264).jpg,0.17004145408163265,n/a,False,40.95160436333878,0.03129395218002813
Unripe,UnripeApple (265).jpg,0.09803491709183673,n/a,False,51.42632995852214,0.1522667208782273
Unripe,UnripeApple (266).jpg,0.11284279336734694,n/a,False,51.46827640814529,0.16072059342988343
Unripe,UnripeApple (267).jpg,0.17657844387755103,n/a,False,39.36077822607475,0.004627539503386005
Unripe,UnripeApple (268).jpg,0.1749641262755102,n/a,False,39.41516491998784,0.0021642556099783572
Unripe,UnripeApple (269).jpg,0.1585419323979592,n/a,False,58.363584010669484,0.024890006285355124
Unripe,UnripeApple (27).jpg,0.21434550382653061,n/a,False,75.73817365062553,0.10869363086936308
Unripe,UnripeApple (270).jpg,0.18178013392857142,n/a,False,58.354344083072654,0.047582501918649274
