class,name,coverage,polarity,failed,border_std
UnripeApple,aug_0_1340.jpg,0.5230588329081632,bright,False,60.758072633096106
UnripeApple,aug_0_1343.jpg,0.6171675701530612,dark,False,52.051744984375965
UnripeApple,aug_0_1348.jpg,0.3021763392857143,bright,False,45.15640840962271
UnripeApple,aug_0_1349.jpg,0.5225406568877551,bright,False,43.695903677356256
UnripeApple,aug_0_135.jpg,0.383968431122449,dark,False,34.362526723780626
UnripeApple,aug_0_1361.jpg,0.31138392857142855,dark,False,54.364155372353785
UnripeApple,aug_0_1381.jpg,0.18748007015306123,bright,False,58.95170358772404
UnripeApple,aug_0_1383.jpg,0.6782126913265306,bright,False,54.27055901582074
UnripeApple,aug_0_1385.jpg,0.21534199617346939,bright,False,67.05764534471132
UnripeApple,aug_0_139.jpg,0.3478954081632653,dark,False,10.792122104310083
UnripeApple,aug_0_1394.jpg,0.3132174744897959,bright,False,35.91874878655796
UnripeApple,aug_0_1396.jpg,0.4325573979591837,bright,False,50.5014083117678
UnripeApple,aug_0_140.jpg,0.3790258290816326,bright,False,36.42188490227097
UnripeApple,aug_0_1401.jpg,0.45543686224489793,bright,False,48.906944586908615
UnripeApple,aug_0_1403.jpg,0.20832669005102042,bright,False,48.313209227928894
UnripeApple,aug_0_1406.jpg,0.41019610969387754,bright,False,50.76214561984177
UnripeApple,aug_0_1407.jpg,0.087890625,bright,False,35.52324395434871
UnripeApple,aug_0_1408.jpg,0.39182079081632654,bright,False,41.378877069182366
UnripeApple,aug_0_1415.jpg,0.22239716198979592,bright,False,52.96515376774678
UnripeApple,aug_0_1416.jpg,0.4381776147959184,dark,False,61.54202225475071
UnripeApple,aug_0_1417.jpg,0.4995017538265306,dark,False,63.733531616948795
UnripeApple,aug_0_1426.jpg,0.24318399234693877,dark,False,17.6816641466602
UnripeApple,aug_0_1429.jpg,0.3250358737244898,bright,False,42.33416773488849
UnripeApple,aug_0_1434.jpg,0.3233617665816326,bright,False,38.4535581830182
UnripeApple,aug_0_1435.jpg,0.1886360012755102,dark,False,64.6309994316785
UnripeApple,aug_0_144.jpg,0.25558035714285715,dark,False,71.2947493273192
UnripeApple,aug_0_1445.jpg,0.5671436543367347,dark,False,34.88524101925122
UnripeApple,aug_0_1449.jpg,0.0663265306122449,dark,False,106.40198307042215
UnripeApple,aug_0_1458.jpg,0.405094068877551,dark,False,36.978227716951594
UnripeApple,aug_0_146.jpg,0.2940648915816326,dark,False,54.172797123991224
UnripeApple,aug_0_147.jpg,0.11367984693877552,dark,False,58.00561413627157
UnripeApple,aug_0_1487.jpg,0.2965760522959184,bright,False,40.646947325699585
UnripeApple,aug_0_1489.jpg,0.04257015306122449,dark,True,39.05093211935746
UnripeApple,aug_0_1495.jpg,0.13097895408163265,dark,False,48.100475185572954
UnripeApple,aug_0_1500.jpg,0.07278380102040816,dark,False,62.58008597443922
UnripeApple,aug_0_1505.jpg,0.5608458227040817,bright,False,41.653108719640976
UnripeApple,aug_0_1509.jpg,0.6509685905612245,bright,False,54.023488857652204
UnripeApple,aug_0_151.jpg,0.2155811543367347,bright,False,41.42766102193578
UnripeApple,aug_0_1517.jpg,0.11999760841836735,dark,False,16.710609692076446
UnripeApple,aug_0_1529.jpg,0.23858019770408162,dark,False,72.58044817925314
UnripeApple,aug_0_1531.jpg,0.1956513073979592,dark,False,56.67653576797422
UnripeApple,aug_0_1538.jpg,0.39821827168367346,dark,False,68.15714151584949
UnripeApple,aug_0_1555.jpg,0.18068399234693877,bright,False,42.911451190466096
UnripeApple,aug_0_1570.jpg,0.4347297512755102,bright,False,55.647229566967006
UnripeApple,aug_0_1574.jpg,0.41175063775510207,dark,False,53.26849333054937
UnripeApple,aug_0_1575.jpg,0.3810985331632653,dark,False,38.538684496976764
