class,name,coverage,polarity,failed,border_std
100%,citra29.jpg,0.39516900510204084,dark,False,44.58950585235193
100%,citra3.jpeg,0.6702407525510204,dark,False,56.35424330728219
100%,citra30.jpg,0.3936144770408163,dark,False,44.75489211719514
100%,citra31.jpg,0.3901267538265306,dark,False,44.661800993220965
100%,citra32.jpg,0.39317602040816324,dark,False,44.57501685799949
100%,citra33.jpg,0.39877630739795916,dark,False,44.52236220904243
100%,citra34.jpg,0.35512994260204084,dark,False,38.67710283561933
100%,citra35.jpg,0.3490712691326531,dark,False,38.60096548633934
100%,citra36.jpg,0.35347576530612246,dark,False,38.51414490131467
100%,citra37.jpg,0.36447704081632654,dark,False,38.41817271249763
100%,citra38.jpg,0.3621452487244898,dark,False,38.63265460818213
100%,citra39.jpg,0.35489078443877553,dark,False,38.51346275007321
100%,citra4.jpeg,0.6709382971938775,dark,False,56.35298335397163
100%,citra40.jpg,0.359195631377551,dark,False,38.43644265605601
100%,citra41.jpg,0.7085857780612245,dark,False,48.461875053432
100%,citra42.jpg,0.7097217793367347,dark,False,48.45978365972828
100%,citra43.jpg,0.7097616390306123,dark,False,48.434272750726585
100%,citra44.jpg,0.7667012117346939,dark,False,43.90925492638795
100%,citra45.jpg,0.7692123724489796,dark,False,43.884932870992635
100%,citra46.jpg,0.6366589604591837,dark,False,66.7959085833309
100%,citra47.jpg,0.7543048469387755,dark,False,71.98205104215172
100%,citra48.jpg,0.7719626913265306,dark,False,43.9221311192214
100%,citra49.jpg,0.6994180484693877,dark,False,38.914825868729224
100%,citra5.jpeg,0.6702606823979592,dark,False,56.35118018488301
100%,citra50.jpg,0.7556002869897959,dark,False,64.61133511821032
100%,citra51.jpg,0.46316964285714285,dark,False,64.61489003812511
100%,citra52.jpg,0.7501793686224489,dark,False,61.50962009105232
100%,citra53.jpg,0.7867904974489796,dark,False,75.61021687535401
100%,citra54.jpg,0.6980628188775511,dark,False,38.90765608410329
100%,citra55.jpg,0.6725924744897959,dark,False,56.75346992518772
100%,citra56.jpg,0.6310387436224489,dark,False,68.38310144428456
100%,citra57.jpg,0.6944754464285714,dark,False,39.04793213926556
100%,citra58.jpg,0.6928611288265306,dark,False,39.026575328904705
100%,citra59.jpg,0.6930803571428571,dark,False,39.01429365788744
100%,citra6.jpeg,0.6711973852040817,dark,False,56.34948655929791
100%,citra60.jpg,0.7500597895408163,dark,False,61.18331989959565
100%,citra61.jpg,0.36220503826530615,dark,False,46.47974374166935
100%,citra62.jpg,0.5340800382653061,dark,False,48.25922249534125
100%,citra63.jpg,0.5497648278061225,dark,False,48.24641876245216
100%,citra64.jpg,0.5484295280612245,dark,False,48.24455632622102
100%,citra65.jpg,0.5530133928571429,dark,False,48.22405438318044
100%,citra66.jpg,0.27329799107142855,dark,False,15.445282939949747
100%,citra67.jpg,0.26759805484693877,dark,False,15.417478811446438
100%,citra68.jpg,0.29330755739795916,dark,False,15.387097831655595
100%,citra69.jpg,0.20744977678571427,dark,False,42.22298764491697
100%,citra7.jpeg,0.6704599808673469,dark,False,56.345311236313286
100%,citra70.jpg,0.20372289540816327,dark,False,42.21393003430654
100%,citra71.jpg,0.2099011479591837,dark,False,42.198860857465824
100%,citra72.jpg,0.20826690051020408,dark,False,42.19104682805382
100%,citra73.jpg,0.08476163903061225,dark,False,15.934384382256345
100%,citra74.jpg,0.08462213010204081,dark,False,15.90846770605323
100%,citra75.jpg,0.08264907525510204,dark,False,15.896262758744172
100%,citra76.png,0.4057118941326531,dark,False,0.0
100%,citra77.png,0.41025589923469385,dark,False,0.0
100%,citra78.png,0.41603555484693877,dark,False,0.0
100%,citra79.jpg,0.16163105867346939,dark,False,39.33189608426776
100%,citra8.jpeg,0.6706792091836735,dark,False,56.346150012567115
100%,citra80.jpg,0.15718670280612246,dark,False,39.30660716214086
100%,citra81.jpg,0.7245097257653061,dark,False,55.66737839194008
100%,citra82.jpg,0.7146643813775511,dark,False,58.59200001475759
100%,citra83.jpg,0.7139070471938775,dark,False,58.55536641176994
100%,citra84.jpg,0.7160196109693877,dark,False,50.480862773177364
100%,citra85.jpg,0.6939373405612245,dark,False,50.4497736303957
100%,citra86.jpg,0.27345742984693877,dark,False,48.469532789433536
100%,citra87.jpg,0.26377152423469385,dark,False,49.78177033686878
100%,citra88.jpg,0.2741549744897959,dark,False,48.49080496199364
100%,citra89.jpg,0.28089126275510207,dark,False,48.18237790656929
100%,citra9.jpg,0.6316565688775511,dark,False,62.10352203091443
100%,citra90.jpg,0.6128228635204082,dark,False,53.38830392668401
100%,citra91.jpg,0.6029177295918368,dark,False,53.317982614086475
100%,citra92.jpg,0.6022201849489796,dark,False,53.25724231193635
100%,citra93.jpg,0.7528101084183674,dark,False,53.221016100530335
100%,citra94.jpg,0.3918407206632653,dark,False,22.92398700084517
100%,citra95.jpg,0.6722138073979592,dark,False,22.976962253090107
100%,citra96.jpg,0.6759207589285714,dark,False,23.018343409033278
100%,citra97.jpg,0.6101921237244898,dark,False,47.859144613954136
100%,citra98.jpg,0.447444993622449,dark,False,12.819054740742317
100%,citra99.jpg,0.5190728635204082,dark,False,28.655471740391576
